,locality,type,subtype,price,sale_type,rooms,living_area,equipped_kitchen,furnished,fire,terrace,terrace_area,garden,garden_area,plot_surface,facades,pool,state
10063,7000,2,APARTMENT,700,2,1,46,0,0,0,,,,,,,,AS_NEW
10064,1000,2,APARTMENT,1200,2,2,70,1,1,0,1,8,,,,2,0,AS_NEW
10065,1050,2,APARTMENT,1350,2,2,78,1,0,0,1,8,,,,2,0,AS_NEW
10066,1850,1,HOUSE,275000,1,3,105,0,0,0,,,1,200,258,3,0,TO_RENOVATE
10067,1340,1,HOUSE,1200000,1,5,455,0,,0,1,40,,,2000,4,,GOOD
10068,1500,1,MANSION,1045000,1,4,465,1,0,0,1,,,,363,2,0,GOOD
10069,2000,2,APARTMENT,745000,1,2,180,1,,0,1,35,,,,,,GOOD
10070,1140,2,APARTMENT,1550,2,2,92,1,0,0,1,15,,,,,0,GOOD
10071,1950,2,APARTMENT,1800,2,1,50,1,1,0,1,,1,500,,2,0,GOOD
10072,1000,2,PENTHOUSE,545000,1,2,110,0,0,0,1,22,,,,3,0,GOOD
10073,3740,2,PENTHOUSE,1700,2,2,150,0,,0,1,79,,,,,,GOOD
10074,1160,1,HOUSE,560000,1,3,120,0,0,0,1,,1,40,100,2,0,GOOD
10075,3118,,HOUSE_GROUP,,1,,,,,0,,,,,,,,
10076,4420,1,HOUSE,250000,1,3,,,,0,,,,,0,3,,AS_NEW
10077,1360,,HOUSE_GROUP,,1,,,,,0,,,,,,,,
10078,8430,2,APARTMENT,250000,1,1,64,0,,0,,,,,,2,,GOOD
10079,7880,1,HOUSE,150000,1,4,250,0,,0,,,,,320,2,,TO_RENOVATE
10080,08200,1,VILLA,365000,1,7,,0,,0,,,,,10000,4,,
10081,1090,2,GROUND_FLOOR,750,2,0,50,0,0,0,1,3,,,,2,,
10082,1020,2,GROUND_FLOOR,239000,1,1,70,0,0,0,1,53,1,100,,3,0,AS_NEW
10083,6534,2,APARTMENT,1100,2,2,100,,,0,1,65,,,,,,GOOD
10084,1040,2,APARTMENT,1350,2,2,90,0,,0,1,6,,,,2,0,AS_NEW
10085,2360,,APARTMENT_GROUP,,1,,,,,0,,,,,,,,
10086,8670,1,HOUSE,140000,1,2,39,,1,0,1,,,,69,,,GOOD
10087,2800,,APARTMENT_GROUP,,1,,,,,0,,,,,,,,
10088,5100,2,APARTMENT,800,2,2,80,0,,0,1,11,,,,3,,GOOD
10089,1420,1,VILLA,3450,2,4,355,1,,1,1,1,1,1,1600,4,0,AS_NEW
10090,1190,1,HOUSE,735000,1,5,302,0,,0,1,10,1,50,135,2,0,GOOD
10091,1082,,APARTMENT_GROUP,,1,,,,,0,,,,,,,,
10092,1420,2,APARTMENT,230000,1,1,80,0,,0,,,,,,3,,AS_NEW
10093,9820,2,APARTMENT,299000,1,1,100,0,,0,,,,,,2,,GOOD
10094,1090,2,APARTMENT,209000,1,2,70,0,0,0,,,,,,2,,
10095,9931,1,HOUSE,975,2,3,165,0,,0,,,,,164,,,GOOD
10096,1180,1,VILLA,9800,2,5,700,0,1,1,1,60,1,3500,3500,4,0,AS_NEW
10097,3000,2,APARTMENT,1295,2,3,,0,,0,,,,,,3,,JUST_RENOVATED
10098,1301,2,GROUND_FLOOR,250000,1,2,100,0,,0,1,4,1,278,,2,,TO_BE_DONE_UP
10099,4000,1,HOUSE,599000,1,5,225,0,,0,1,15,,,1183,4,,GOOD
10100,1180,1,VILLA,3750,2,4,250,0,1,1,1,50,1,150,0,4,,JUST_RENOVATED
10101,2018,2,APARTMENT,1750,2,3,220,1,0,0,,,,,,,,AS_NEW
10102,9800,1,HOUSE,415000,1,3,167,1,0,0,1,,1,114,235,3,0,AS_NEW
10103,8750,1,HOUSE,325000,1,3,180,0,,0,1,,,,2880,4,,GOOD
10104,9000,1,HOUSE,335000,1,4,150,0,,0,,,,,61,2,,TO_BE_DONE_UP
10105,1410,1,HOUSE,449000,1,3,100,0,,1,1,70,1,320,711,4,,TO_RENOVATE
10106,8560,2,APARTMENT,930,2,3,152,,,0,1,14,,,,,,GOOD
10107,1020,2,APARTMENT,1150,2,2,86,0,,0,1,,,,,2,,GOOD
10108,5000,2,PENTHOUSE,1600,2,3,170,0,,0,1,120,,,,,,
10109,9051,,APARTMENT_GROUP,,1,,,,,0,,,,,,,,
10110,2300,2,APARTMENT,275000,1,2,98,,,0,1,,,,,4,,GOOD
10111,1180,1,HOUSE,2900,2,5,250,1,0,0,1,12,1,100,250,3,0,GOOD
10112,1780,1,VILLA,754000,1,4,253,1,0,0,1,,1,350,0,4,,TO_BE_DONE_UP
10113,3120,2,APARTMENT,354819,1,2,107,0,,0,1,20,,,,,,
10114,1082,,APARTMENT_GROUP,,1,,,,,0,,,,,,,,
10115,1160,1,HOUSE,1850000,1,5,540,1,0,1,1,45,1,250,756,2,0,AS_NEW
10116,1210,1,HOUSE,600,2,2,,,,0,1,10,1,45,52,2,0,JUST_RENOVATED
10117,1160,2,APARTMENT,1500,2,2,77,1,1,0,1,12,,,,,,AS_NEW
10118,3000,2,FLAT_STUDIO,635,2,1,32,0,0,0,,,,,,2,0,
10119,1030,2,APARTMENT,900,2,1,50,0,0,0,,,,,,2,0,AS_NEW
10120,9660,1,MIXED_USE_BUILDING,450000,1,3,170,0,,0,,,,,333,3,,
10121,3000,2,FLAT_STUDIO,269000,1,1,27,0,,0,,,,,,,,GOOD
10122,1000,2,APARTMENT,1400,2,3,70,0,1,1,,,,,,,0,GOOD
10123,9800,1,HOUSE,431450,1,3,132,1,0,0,1,,,,359,3,0,GOOD
10124,1000,1,HOUSE,280000,1,5,160,0,0,0,,,,,56,2,0,TO_RENOVATE
10125,1040,2,APARTMENT,265000,1,1,60,0,,0,,,,,,,,TO_BE_DONE_UP
10126,2360,1,VILLA,1298000,1,5,460,1,0,0,1,100,,,2870,4,1,GOOD
10127,1370,2,APARTMENT,800,2,1,70,1,0,0,1,5,,,,3,0,AS_NEW
10128,2200,1,HOUSE,950,2,1,123,0,,0,,,,,67,2,,GOOD
